#GRID	us12k_444x336	-2736000.000000	-2088000.000000	12000.000000	12000.000000	444	336	1	LAMBERT	meters	33.000000	45.000000	-97.000000	-97.000000	40.000000
#SRGDESC=131,Urban Housing
#
#SURROGATE REGION = USA
#SURROGATE CODE = 131
#SURROGATE NAME = Urban Housing
#DATA SHAPEFILE = cb_2014_us_county_500k_Poly
#DATA ATTRIBUTE = geoid
#WEIGHT SHAPEFILE = ACS_2014_5YR_PopHousing
#WEIGHT ATTRIBUTE = NONE
#WEIGHT FUNCTION = 
#FILTER FUNCTION = hud_code=1
#
#USER = dyang
#COMPUTER SYSTEM = linux
#DATE = Thu Feb 14 21:01:14 EST 2019
131	01055	313	124	1	!	421604.43994959	421604.43994959
131	01073	306	119	0.155823537878599	!	3164691.70182288	20309458.6665621
131	01073	307	118	0.164215492545464	!	3335127.75826125	20309458.6665621
131	01073	307	119	0.52261583258532	!	10614044.6503825	20309458.6665621
131	01073	307	120	0.0429132387787804	!	871544.649225951	20309458.6665621
131	01073	308	118	4.47250427370845e-05	!	908.341406829041	20309458.6665621
131	01073	308	119	0.0467244071407566	!	948947.415544816	20309458.6665621
131	01073	308	120	0.067662766028343	!	1374194.14991789	20309458.6665621
131	01077	299	130	1	!	1039281.45153939	1039281.45153939
131	01081	318	112	1	!	3271011.63851607	3271011.63851607
131	01089	307	130	0.673059937964695	!	3308230.39856494	4915209.19900371
131	01089	307	131	0.193607406630967	!	951620.906067782	4915209.19900371
131	01089	308	130	0.0284702169288641	!	139937.072146384	4915209.19900371
131	01089	308	131	0.104862438475474	!	515420.822224611	4915209.19900371
131	01097	299	92	0.411923496879091	!	3716388.56267116	9022035.86546557
131	01097	300	92	0.588076503120909	!	5305647.30279441	9022035.86546557
131	01101	312	109	0.30712831597512	!	1786541.81459295	5816923.16099461
131	01101	313	108	0.0193637527698734	!	112637.46197085	5816923.16099461
131	01101	313	109	0.673507931255007	!	3917743.88443081	5816923.16099461
131	01103	304	129	0.662037497587806	!	413458.397468453	624524.137945247
131	01103	305	129	0.337962502412194	!	211065.740476794	624524.137945247
131	01117	308	118	1	!	1925182.8924184	1925182.8924184
131	01125	301	116	0.0736500909510737	!	336789.672802836	4572834.44533107
131	01125	302	115	0.169109410146197	!	773309.335746148	4572834.44533107
131	01125	302	116	0.75724049890273	!	3462735.43678209	4572834.44533107
131	04003	124	104	1	!	1949990.57264358	1949990.57264358
131	04005	118	139	0.548268834478372	!	1552571.5513514	2831770.57260337
131	04005	119	139	0.363409417679272	!	1029092.09479109	2831770.57260337
131	04005	122	155	0.0883217478423557	!	250106.926460878	2831770.57260337
131	04013	110	124	0.00229256553565609	!	858714.119985954	374564699.080764
131	04013	110	125	0.00266874248776033	!	999616.726851998	374564699.080764
131	04013	110	126	0.00924026001295149	!	3461075.2111792	374564699.080764
131	04013	111	124	0.027552039854466	!	10320021.5171493	374564699.080764
131	04013	111	125	0.0397919709325681	!	14904667.6181879	374564699.080764
131	04013	111	126	0.0247171408440376	!	9258168.42238383	374564699.080764
131	04013	112	122	0.000589356100031066	!	220751.990259549	374564699.080764
131	04013	112	123	0.00863875800392388	!	3235773.79217129	374564699.080764
131	04013	112	124	0.0954867321760508	!	35765959.103728	374564699.080764
131	04013	112	125	0.0983735958686422	!	36847276.3340307	374564699.080764
131	04013	112	126	0.0219885293633155	!	8236126.88419883	374564699.080764
131	04013	113	122	0.0213523618694276	!	7997840.99828575	374564699.080764
131	04013	113	123	0.0381283075739187	!	14281518.0528837	374564699.080764
131	04013	113	124	0.118918434868967	!	44542647.7718502	374564699.080764
131	04013	113	125	0.0842832327962608	!	31569523.7298854	374564699.080764
131	04013	113	126	0.0211874211902944	!	7936060.04244003	374564699.080764
131	04013	113	127	0.000738477552684141	!	276607.622299035	374564699.080764
131	04013	114	121	0.00318000145531237	!	1191116.28818547	374564699.080764
131	04013	114	122	0.0491728949719297	!	18418430.6080909	374564699.080764
131	04013	114	123	0.0954831861809552	!	35764630.8991421	374564699.080764
131	04013	114	124	0.056683603526672	!	21231676.8977812	374564699.080764
131	04013	114	125	0.0348455677874699	!	13051919.612612	374564699.080764
131	04013	114	126	0.0014401349670987	!	539423.72058701	374564699.080764
131	04013	115	122	0.0102907975487694	!	3854569.48715589	374564699.080764
131	04013	115	123	0.0825127163842423	!	30906350.7828002	374564699.080764
131	04013	115	125	0.00497560786989444	!	1863687.06453089	374564699.080764
131	04013	116	122	0.00835515968528094	!	3129547.87328899	374564699.080764
131	04013	116	123	0.0337924229202944	!	12657448.72235	374564699.080764
131	04013	116	125	0.00331997967112364	!	1243547.18646868	374564699.080764
131	04015	96	142	0.59132532658387	!	2148899.8242996	3634039.88919932
131	04015	97	136	0.40867467341613	!	1485140.06489972	3634039.88919932
131	04017	125	136	1	!	483672.113306681	483672.113306681
131	04019	118	108	0.000768533479624446	!	64375.0188543723	83763454.1124089
131	04019	118	111	0.00381388868250303	!	319464.489646679	83763454.1124089
131	04019	119	108	0.0245454541733595	!	2056012.02431844	83763454.1124089
131	04019	119	110	0.0542610211737158	!	4545090.557177	83763454.1124089
131	04019	119	111	0.276533787411406	!	23163425.2123659	83763454.1124089
131	04019	119	112	0.125853470793522	!	10541921.4257006	83763454.1124089
131	04019	119	113	0.0076285809700034	!	638996.292023676	83763454.1124089
131	04019	120	110	0.00874365168487942	!	732398.466681284	83763454.1124089
131	04019	120	111	0.42141996135725	!	35299591.5952012	83763454.1124089
131	04019	120	112	0.021512873881986	!	1801992.62423977	83763454.1124089
