#GRID	M08_NASH	1000000.000000	-536000.000000	8000.000000	8000.000000	46	42	1	LAMBERT	meters	30.000000	60.000000	-100.000000	-100.000000	40.000000
  100	47003	   23	   17	0.00067449	!	25.383724	37633.693418	0.000674
  100	47003	   24	   17	0.00565303	!	212.744483	37633.693418	0.006328
  100	47003	   25	   17	0.00791146	!	297.737435	37633.693418	0.014239
  100	47003	   26	   17	0.00673175	!	253.340639	37633.693418	0.020971
  100	47003	   23	   18	0.01139682	!	428.904500	37633.693418	0.032368
  100	47003	   24	   18	0.01904386	!	716.690892	37633.693418	0.051411
  100	47003	   25	   18	0.03709870	!	1396.161124	37633.693418	0.088510
  100	47003	   26	   18	0.02079513	!	782.597558	37633.693418	0.109305
  100	47003	   27	   18	0.00881738	!	331.830540	37633.693418	0.118123
  100	47003	   23	   19	0.02303893	!	867.040023	37633.693418	0.141162
  100	47003	   24	   19	0.04362955	!	1641.940970	37633.693418	0.184791
  100	47003	   25	   19	0.37908114	!	14266.223581	37633.693418	0.563872
  100	47003	   26	   19	0.06355651	!	2391.866396	37633.693418	0.627429
  100	47003	   27	   19	0.02112449	!	794.992652	37633.693418	0.648553
  100	47003	   28	   19	0.00001804	!	0.678902	37633.693418	0.648571
  100	47003	   23	   20	0.04227184	!	1590.845486	37633.693418	0.690843
  100	47003	   24	   20	0.05594177	!	2105.295449	37633.693418	0.746785
  100	47003	   25	   20	0.07991893	!	3007.644467	37633.693418	0.826704
  100	47003	   26	   20	0.03079056	!	1158.762605	37633.693418	0.857494
  100	47003	   27	   20	0.01900782	!	715.334410	37633.693418	0.876502
  100	47003	   23	   21	0.03345060	!	1258.869532	37633.693418	0.909953
  100	47003	   24	   21	0.02947221	!	1109.147979	37633.693418	0.939425
  100	47003	   25	   21	0.02252608	!	847.739753	37633.693418	0.961951
  100	47003	   26	   21	0.02016528	!	758.894025	37633.693418	0.982116
  100	47003	   27	   21	0.01010027	!	380.110278	37633.693418	0.992217
  100	47003	   23	   22	0.00443354	!	166.850554	37633.693418	0.996650
  100	47003	   24	   22	0.00205573	!	77.364721	37633.693418	0.998706
  100	47003	   26	   22	0.00124849	!	46.985190	37633.693418	0.999954
  100	47003	   27	   22	0.00004559	!	1.715549	37633.693418	1.000000
  100	47005	    5	   21	0.01037381	!	171.537678	16535.655069	0.010374
  100	47005	    6	   21	0.01634356	!	270.251494	16535.655069	0.026717
  100	47005	    7	   21	0.01256614	!	207.789412	16535.655069	0.039284
  100	47005	    8	   21	0.00526202	!	87.010914	16535.655069	0.044546
  100	47005	    5	   22	0.02064293	!	341.344303	16535.655069	0.065188
  100	47005	    6	   22	0.02878061	!	475.906157	16535.655069	0.093969
  100	47005	    7	   22	0.02069676	!	342.234554	16535.655069	0.114666
  100	47005	    8	   22	0.01107819	!	183.185076	16535.655069	0.125744
  100	47005	    5	   23	0.04391123	!	726.100876	16535.655069	0.169655
  100	47005	    6	   23	0.09938331	!	1643.368139	16535.655069	0.269039
  100	47005	    7	   23	0.03356456	!	555.011914	16535.655069	0.302603
  100	47005	    8	   23	0.00008869	!	1.466627	16535.655069	0.302692
  100	47005	    5	   24	0.05003109	!	827.296913	16535.655069	0.352723
  100	47005	    6	   24	0.28782514	!	4759.377165	16535.655069	0.640548
  100	47005	    7	   24	0.06686715	!	1105.692056	16535.655069	0.707415
  100	47005	    5	   25	0.04380801	!	724.394134	16535.655069	0.751223
  100	47005	    6	   25	0.05307543	!	877.636980	16535.655069	0.804299
  100	47005	    7	   25	0.03346009	!	553.284512	16535.655069	0.837759
  100	47005	    8	   25	0.00250652	!	41.446984	16535.655069	0.840265
  100	47005	    5	   26	0.01201279	!	198.639369	16535.655069	0.852278
  100	47005	    6	   26	0.06635497	!	1097.222939	16535.655069	0.918633
  100	47005	    7	   26	0.01770543	!	292.770915	16535.655069	0.936338
  100	47005	    8	   26	0.00056790	!	9.390654	16535.655069	0.936906
  100	47005	    5	   27	0.00191260	!	31.626031	16535.655069	0.938819
  100	47005	    6	   27	0.02709909	!	448.101241	16535.655069	0.965918
  100	47005	    7	   27	0.01447174	!	239.299648	16535.655069	0.980390
  100	47005	    5	   28	0.00202547	!	33.492490	16535.655069	0.982415
  100	47005	    6	   28	0.01422420	!	235.206502	16535.655069	0.996639
  100	47005	    7	   28	0.00336058	!	55.569389	16535.655069	1.000000
  100	47007	   37	   20	0.00010838	!	1.340624	12369.758399	0.000108
  100	47007	   38	   20	0.01643805	!	203.334725	12369.758399	0.016546
  100	47007	   39	   20	0.01321672	!	163.487685	12369.758399	0.029763
