#POLYGON	(null)	0.000000	0.000000	0.000000	0.000000	0	0	1		meters	0.000000	0.000000	0.000000	0.000000	0.000000
  100	47003	471490408022	0.00036888	!	13.882328	37633.686560	0.000369
  100	47003	471490407002	0.00047170	!	17.751928	37633.686560	0.000841
  100	47003	471490407003	0.00075281	!	28.330950	37633.686560	0.001593
  100	47003	470319703001	0.00000443	!	0.166544	37633.686560	0.001598
  100	47003	470039502001	0.05943790	!	2236.867354	37633.686560	0.061036
  100	47003	471179550002	0.00037432	!	14.086909	37633.686560	0.061410
  100	47003	470039501001	0.02909224	!	1094.848126	37633.686560	0.090502
  100	47003	470039501002	0.05081750	!	1912.449809	37633.686560	0.141320
  100	47003	471179550001	0.00093068	!	35.024874	37633.686560	0.142250
  100	47003	470039502002	0.09028901	!	3397.908354	37633.686560	0.232539
  100	47003	470039507001	0.03074298	!	1156.971676	37633.686560	0.263282
  100	47003	471179551002	0.00086225	!	32.449635	37633.686560	0.264145
  100	47003	470039507002	0.03257720	!	1226.000001	37633.686560	0.296722
  100	47003	470039505003	0.03693499	!	1390.000001	37633.686560	0.333657
  100	47003	470039504003	0.05760796	!	2168.000003	37633.686560	0.391265
  100	47003	470039503001	0.05211707	!	1961.357508	37633.686560	0.443382
  100	47003	470039505002	0.03786501	!	1425.000001	37633.686560	0.481247
  100	47003	470039505001	0.02755510	!	1037.000001	37633.686560	0.508802
  100	47003	470039504002	0.03866217	!	1455.000001	37633.686560	0.547464
  100	47003	470039506004	0.05465848	!	2057.000002	37633.686560	0.602123
  100	47003	470039504001	0.02388817	!	899.000000	37633.686560	0.626011
  100	47003	470039508002	0.03307219	!	1244.628538	37633.686560	0.659083
  100	47003	470039504004	0.03666927	!	1380.000001	37633.686560	0.695752
  100	47003	470039505004	0.03156746	!	1188.000000	37633.686560	0.727320
  100	47003	470039506003	0.02936199	!	1105.000001	37633.686560	0.756682
  100	47003	470319708001	0.00000828	!	0.311793	37633.686560	0.756690
  100	47003	470039506002	0.03635041	!	1368.000001	37633.686560	0.793040
  100	47003	470039506001	0.03581897	!	1348.000001	37633.686560	0.828859
  100	47003	470039504006	0.03666927	!	1380.000001	37633.686560	0.865529
  100	47003	470039504005	0.02606707	!	981.000000	37633.686560	0.891596
  100	47003	471179551003	0.00054786	!	20.617861	37633.686560	0.892144
  100	47003	470039504007	0.03677556	!	1384.000002	37633.686560	0.928919
  100	47003	470039508001	0.03805057	!	1431.983078	37633.686560	0.966970
  100	47003	470039503002	0.03259169	!	1226.545288	37633.686560	0.999561
  100	47003	471279902001	0.00022761	!	8.565903	37633.686560	0.999789
  100	47003	471179555001	0.00017057	!	6.419235	37633.686560	0.999960
  100	47003	471039751001	0.00004036	!	1.518881	37633.686560	1.000000
  100	47005	470799690004	0.00061912	!	10.237494	16535.648320	0.000619
  100	47005	470799690003	0.00046660	!	7.715593	16535.648320	0.001086
  100	47005	470059630001	0.05666173	!	936.938378	16535.648320	0.057747
  100	47005	470799697002	0.00150687	!	24.917059	16535.648320	0.059254
  100	47005	470059630003	0.05832348	!	964.416585	16535.648320	0.117578
  100	47005	470059630002	0.04143644	!	685.178473	16535.648320	0.159014
  100	47005	470799697001	0.00088083	!	14.565034	16535.648320	0.159895
  100	47005	470059630004	0.04563937	!	754.676595	16535.648320	0.205534
  100	47005	470059631002	0.06347555	!	1049.609418	16535.648320	0.269010
  100	47005	470059634001	0.08580766	!	1418.885260	16535.648320	0.354818
  100	47005	470059631001	0.07006519	!	1158.573422	16535.648320	0.424883
  100	47005	470179620003	0.00103192	!	17.063442	16535.648320	0.425915
  100	47005	470059633003	0.08926170	!	1476.000000	16535.648320	0.515176
  100	47005	470059633002	0.07831565	!	1295.000001	16535.648320	0.593492
  100	47005	470059631003	0.04807018	!	794.871509	16535.648320	0.641562
  100	47005	470851304002	0.00000678	!	0.112042	16535.648320	0.641569
  100	47005	470059633001	0.06603914	!	1092.000001	16535.648320	0.707608
  100	47005	470059634002	0.09906561	!	1638.114092	16535.648320	0.806674
  100	47005	470851305003	0.00037056	!	6.127465	16535.648320	0.807044
  100	47005	470059634003	0.07335666	!	1213.000001	16535.648320	0.880401
  100	47005	470059632002	0.06083378	!	1005.926018	16535.648320	0.941235
  100	47005	470179625002	0.00052672	!	8.709674	16535.648320	0.941762
  100	47005	470059632001	0.05806387	!	960.123803	16535.648320	0.999825
  100	47005	470399550002	0.00017459	!	2.886974	16535.648320	1.000000
  100	47007	470359707002	0.00043601	!	5.393302	12369.753952	0.000436
  100	47007	470359707003	0.00368482	!	45.580299	12369.753952	0.004121
  100	47007	471759850002	0.00102222	!	12.644567	12369.753952	0.005143
  100	47007	470079530001	0.14830579	!	1834.506181	12369.753952	0.153449
  100	47007	470079531003	0.10703252	!	1323.965925	12369.753952	0.260481
  100	47007	470079532002	0.20502894	!	2536.157600	12369.753952	0.465510
  100	47007	471439751003	0.00003206	!	0.396588	12369.753952	0.465542
  100	47007	471759850001	0.00091373	!	11.302558	12369.753952	0.466456
  100	47007	470079532001	0.12597246	!	1558.248346	12369.753952	0.592429
  100	47007	470079531001	0.08617795	!	1066.000000	12369.753952	0.678606
  100	47007	470079531002	0.10752033	!	1330.000000	12369.753952	0.786127
  100	47007	470079531004	0.11746394	!	1453.000002	12369.753952	0.903591
  100	47007	471439753002	0.00104061	!	12.872116	12369.753952	0.904631
  100	47007	470079530002	0.09387464	!	1161.206260	12369.753952	0.998506
  100	47007	471530601001	0.00074577	!	9.224977	12369.753952	0.999252
  100	47007	470650110001	0.00007519	!	0.930042	12369.753952	0.999327
  100	47007	471530601003	0.00039877	!	4.932676	12369.753952	0.999726
  100	47007	471530602001	0.00027426	!	3.392524	12369.753952	1.000000
  100	47009	471550802005	0.00002007	!	2.130587	106139.304493	0.000020
  100	47009	471550804003	0.00004741	!	5.031933	106139.304493	0.000067
  100	47009	470930056022	0.00005458	!	5.793521	106139.304493	0.000122
  100	47009	471550802004	0.00000003	!	0.003278	106139.304493	0.000122
  100	47009	470930056014	0.00047087	!	49.977652	106139.304493	0.000593
  100	47009	470930056021	0.00079418	!	84.293425	106139.304493	0.001387
  100	47009	470090113001	0.02403234	!	2550.775743	106139.304493	0.025419
  100	47009	471550803002	0.00011665	!	12.381489	106139.304493	0.025536
  100	47009	470930057013	0.00106985	!	113.553145	106139.304493	0.026606
  100	47009	471550803001	0.00005453	!	5.787567	106139.304493	0.026661
  100	47009	470090113002	0.01333154	!	1415.000001	106139.304493	0.039992
  100	47009	470090103001	0.01030828	!	1094.114000	106139.304493	0.050300
  100	47009	470090104001	0.01532545	!	1626.632820	106139.304493	0.065626
  100	47009	470090103005	0.01966282	!	2086.997897	106139.304493	0.085289
  100	47009	470090103003	0.01517265	!	1610.413990	106139.304493	0.100461
  100	47009	470090103004	0.00600155	!	637.000001	106139.304493	0.106463
  100	47009	470930057056	0.00111880	!	118.748139	106139.304493	0.107582
  100	47009	470090113004	0.01334679	!	1416.619493	106139.304493	0.120928
  100	47009	470090103006	0.00850769	!	903.000001	106139.304493	0.129436
  100	47009	470090113005	0.01351461	!	1434.431560	106139.304493	0.142951
  100	47009	470090104002	0.00626535	!	665.000001	106139.304493	0.149216
  100	47009	471550809004	0.00003911	!	4.151093	106139.304493	0.149255
  100	47009	470090103002	0.01109862	!	1178.000001	106139.304493	0.160354
  100	47009	470090116011	0.00919208	!	975.641236	106139.304493	0.169546
  100	47009	470090103007	0.01263434	!	1341.000002	106139.304493	0.182180
  100	47009	470930058061	0.00085249	!	90.482431	106139.304493	0.183033
  100	47009	470090116012	0.02148833	!	2280.756847	106139.304493	0.204521
  100	47009	470090102001	0.00753726	!	800.000001	106139.304493	0.212058
  100	47009	470090109001	0.01448097	!	1537.000002	106139.304493	0.226539
  100	47009	470090113003	0.01838150	!	1951.000001	106139.304493	0.244921
  100	47009	470090109005	0.00957233	!	1016.000002	106139.304493	0.254493
  100	47009	470090104003	0.00724520	!	769.000001	106139.304493	0.261738
  100	47009	471550809003	0.00004023	!	4.270228	106139.304493	0.261779
  100	47009	471050603003	0.00064833	!	68.813698	106139.304493	0.262427
  100	47009	470090116015	0.00879976	!	934.000001	106139.304493	0.271227
  100	47009	470090102002	0.01027894	!	1091.000000	106139.304493	0.281506
  100	47009	470090109004	0.00989266	!	1050.000001	106139.304493	0.291398
  100	47009	470090102003	0.01432080	!	1520.000002	106139.304493	0.305719
  100	47009	470090116016	0.00807429	!	857.000001	106139.304493	0.313793
  100	47009	470090108001	0.00811198	!	861.000000	106139.304493	0.321905
  100	47009	470090114001	0.01161079	!	1232.361185	106139.304493	0.333516
  100	47009	470090101001	0.01027894	!	1091.000001	106139.304493	0.343795
  100	47009	470090109002	0.00669874	!	711.000001	106139.304493	0.350494
  100	47009	470090109003	0.00745247	!	791.000000	106139.304493	0.357946
  100	47009	470090110001	0.02321477	!	2464.000001	106139.304493	0.381161
  100	47009	470090108002	0.00778223	!	826.000001	106139.304493	0.388943
  100	47009	470090102004	0.01628049	!	1728.000000	106139.304493	0.405224
  100	47009	470090101002	0.00472021	!	501.000001	106139.304493	0.409944
  100	47009	470090108003	0.01199367	!	1273.000001	106139.304493	0.421938
  100	47009	470090101003	0.00795181	!	844.000001	106139.304493	0.429889
  100	47009	470090107001	0.01237996	!	1314.000001	106139.304493	0.442269
  100	47009	470090110003	0.01334096	!	1416.000001	106139.304493	0.455610
  100	47009	470090110002	0.01140953	!	1211.000001	106139.304493	0.467020
  100	47009	470090107002	0.00680238	!	722.000001	106139.304493	0.473822
  100	47009	470090107004	0.01310542	!	1391.000000	106139.304493	0.486928
  100	47009	470090116013	0.00715098	!	759.000000	106139.304493	0.494079
  100	47009	470090107003	0.00975134	!	1035.000000	106139.304493	0.503830
  100	47009	470090116014	0.01318079	!	1399.000001	106139.304493	0.517011
  100	47009	470090116017	0.01724149	!	1830.000001	106139.304493	0.534252
  100	47009	470090112001	0.00886571	!	941.000000	106139.304493	0.543118
  100	47009	470090105001	0.00622766	!	661.000000	106139.304493	0.549346
  100	47009	470090112002	0.02270601	!	2410.000001	106139.304493	0.572052
  100	47009	470090105002	0.00653858	!	694.000001	106139.304493	0.578590
  100	47009	470090110004	0.00872438	!	926.000001	106139.304493	0.587315
  100	47009	470090114002	0.01089135	!	1156.000000	106139.304493	0.598206
  100	47009	471050604001	0.00023837	!	25.300719	106139.304493	0.598444
  100	47009	470090106001	0.01800464	!	1911.000000	106139.304493	0.616449
  100	47009	471050604002	0.00017612	!	18.693555	106139.304493	0.616625
  100	47009	470090110005	0.01839093	!	1952.000001	106139.304493	0.635016
  100	47009	470090105003	0.00695313	!	738.000001	106139.304493	0.641969
  100	47009	470090106003	0.00751842	!	798.000000	106139.304493	0.649488
  100	47009	470090105004	0.00478616	!	508.000000	106139.304493	0.654274
  100	47009	470090106002	0.01318079	!	1399.000001	106139.304493	0.667455
  100	47009	470090112003	0.02028466	!	2153.000002	106139.304493	0.687739
  100	47009	470090111011	0.01134358	!	1204.000001	106139.304493	0.699083
  100	47009	470090111012	0.00712271	!	756.000001	106139.304493	0.706205
  100	47009	470090111022	0.02664423	!	2828.000001	106139.304493	0.732850
  100	47009	470090116021	0.01299236	!	1379.000001	106139.304493	0.745842
  100	47009	470090111021	0.01401931	!	1488.000001	106139.304493	0.759861
  100	47009	470090116018	0.00806487	!	856.000001	106139.304493	0.767926
  100	47009	470090114004	0.00998994	!	1060.325653	106139.304493	0.777916
  100	47009	470090111013	0.02267774	!	2407.000001	106139.304493	0.800594
  100	47009	470090116024	0.02479893	!	2632.141343	106139.304493	0.825393
  100	47009	470090111023	0.03039402	!	3226.000002	106139.304493	0.855787
  100	47009	470090114003	0.01087250	!	1154.000001	106139.304493	0.866659
  100	47009	470090116022	0.01467882	!	1558.000000	106139.304493	0.881338
  100	47009	470090114005	0.00937447	!	995.000000	106139.304493	0.890713
  100	47009	470090115001	0.01545139	!	1640.000001	106139.304493	0.906164
  100	47009	470090115006	0.01475420	!	1566.000001	106139.304493	0.920918
  100	47009	470090116023	0.01256839	!	1334.000001	106139.304493	0.933487
  100	47009	470090115002	0.00992092	!	1053.000001	106139.304493	0.943408
  100	47009	470090115005	0.01410411	!	1497.000001	106139.304493	0.957512
  100	47009	470090115004	0.01209731	!	1284.000001	106139.304493	0.969609
  100	47009	471050604003	0.00064652	!	68.621092	106139.304493	0.970256
  100	47009	470090115007	0.01180105	!	1252.555490	106139.304493	0.982057
  100	47009	470090115003	0.01777041	!	1886.138624	106139.304493	0.999827
  100	47009	471239850001	0.00017303	!	18.365081	106139.304493	1.000000
  100	47011	471079708001	0.00003544	!	3.116735	87939.826622	0.000035
  100	47011	471219603001	0.00000113	!	0.099063	87939.826622	0.000037
  100	47011	471219603002	0.00051171	!	44.999663	87939.826622	0.000548
  100	47011	471079708004	0.00016696	!	14.682022	87939.826622	0.000715
  100	47011	470110113001	0.02840429	!	2497.868124	87939.826622	0.029120
  100	47011	470110112021	0.01653152	!	1453.779029	87939.826622	0.045651
  100	47011	470110112011	0.01555975	!	1368.322105	87939.826622	0.061211
  100	47011	470650101023	0.00086340	!	75.926807	87939.826622	0.062074
  100	47011	471399502001	0.00002954	!	2.597858	87939.826622	0.062104
  100	47011	470110112023	0.01603369	!	1410.000002	87939.826622	0.078137
  100	47011	470110112012	0.04375719	!	3848.000002	87939.826622	0.121895
  100	47011	470110111001	0.00990540	!	871.079088	87939.826622	0.131800
  100	47011	470110113002	0.01947272	!	1712.427207	87939.826622	0.151273
  100	47011	470110114001	0.02532413	!	2227.000001	87939.826622	0.176597
