STFID,NUMERSUM
471890307001,555.00000029
470370107022,1945.00000125
471450301002,2277.00000458
470930009002,584.00000412
471599754002,2318.00000162
470059630001,943.00000073
470359702002,1828.00000045
471890307003,786.00000066
471890303061,6513.00000453
471550802002,919.00000118
470930009001,2629.00000006
471890306002,1267.00000022
470930026001,1130.00000105
471599754003,710.00000089
470930010001,411.00000154
470359703002,2473.00000197
470930024001,1103.00000153
470930038002,1810.00000210
471450301001,751.00000022
471550806002,2506.00000069
470370154013,2488.00000092
470930046051,4585.00000149
470831203003,695.00000112
470930038003,2190.00000152
471890307002,304.00000030
470930022003,704.00000044
470370153004,1680.00000261
471890306003,1735.00000063
470210701022,530.00000137
470370108021,1052.00000060
470370153001,833.00000253
470930009003,4415.00000015
470370131002,990.00000723
471550806003,1903.00000123
470930023001,1612.00000048
470930055003,2402.00000180
470930022002,1031.00000031
470370105023,1945.00000070
471291105003,976.00000031
471890306004,66.00000028
470930059022,2754.00000390
471890308003,1305.00000185
471839684003,972.00000087
471410012004,2548.00000076
470930046061,4948.00000185
470930023002,1595.00000141
470370154011,671.00000110
470930025001,1304.00000105
470930046054,2006.00000163
471839681001,1860.00000231
471890304001,1502.00000100
470930034001,1513.00000090
471890304002,1431.00000057
470930046053,3007.00000090
470930037001,1041.00000048
471319656004,878.00000011
471319653003,1291.00000112
470370101023,906.00000055
470370110011,682.00000119
470370109041,1565.00000063
470930055001,1056.00000140
470930035001,663.00000059
470930035002,646.00000142
470831202002,1436.00000044
470370110021,747.00000043
471319655002,798.00000088
470930024002,863.00000037
470930037002,1224.00000038
470831201002,1244.00000069
470370111005,1207.00000033
470370111001,647.00000071
471319657001,1017.00000019
471839682002,1611.00000124
470930046052,1060.00000063
470370110015,1110.00000024
471550802005,2377.00000161
470370109042,1171.00000099
471450309005,1248.00000087
470930037004,735.00000125
470930025002,868.00000047
470930045001,2741.00000070
470930037003,833.00000094
471319657003,2005.00000035
471410010003,954.00000069
470370111002,762.00000041
470930025003,839.00000035
470370127012,2107.00000216
471890308002,2312.00000199
470799692002,961.00000062
471319658002,929.00000268
471890310003,815.00000045
470370154052,1886.00000177
470370110022,1624.00000080
470930025004,629.00000198
471410011004,1698.00000151
470370154043,1843.00000036
470930024003,779.00000036
470930034003,939.00000037
470930059011,3466.00000254
471319657002,1454.00000069
470930024004,1013.00000034
470370154023,734.00000019
470370127011,1014.00000152
471890303072,5601.00000392
470370111004,956.00000049
470370101021,935.00000031
470930046041,4693.00000282
470370111003,647.00000059
470799696003,1728.00000097
470370154051,1975.00000161
470370110014,1916.00000075
470370127014,1150.00000053
471890308001,1751.00000093
470930034002,1417.00000043
470930045002,2973.00000098
470930035004,1335.00000042
470930044021,1733.00000066
470930056013,1560.00000101
470370112006,807.00000033
470370154024,1080.00000243
470930046034,2846.00000102
470930046031,2009.00000104
470419803001,682.00000110
470370112001,648.00000020
470370115004,870.00000055
470370101022,671.00000007
471890309022,2291.00000209
470370110012,1119.00000033
470370115001,1073.00000056
470370110013,1516.00000059
470930044022,1555.00000144
470370127013,996.00000029
470370112003,896.00000029
470930056011,2502.00000173
470370156082,7228.00000289
470930059013,2446.00000257
470370154022,1150.00000022
470370154042,730.00000033
470930035003,1261.00000086
470370112002,656.00000031
471450308001,963.00000070
470210701023,1756.00000090
471550807004,1258.00000115
470370112005,615.00000047
471550804003,1674.00000173
471550808004,2825.00000099
470370128011,1701.00000113
470930046042,1572.00000072
470930036001,236.00000045
470370153002,1441.00000180
470299807002,674.32847397
470370127021,1233.00000251
470930046032,1742.00000100
470370128013,1168.00000046
470370154021,610.00000047
470930056012,678.00000046
470370115002,1385.00000055
470930044025,680.00000095
470370154025,633.00000017
470370112004,784.00000032
470370113001,713.00000066
471890310004,1414.00000045
470370115003,855.00000066
470370156081,662.00000101
470370128014,1463.00000045
470370154041,835.00000119
471450308002,750.00000042
471319654001,1358.00000035
470930044011,2336.00000079
470799697002,1170.00000081
470370113006,766.00000082
470930046033,2769.00000101
471550805002,2075.00000074
471319658001,926.00000115
470930056022,1869.00000193
470370114001,580.00000043
470370114006,1068.00000048
470370114005,747.00000012
471550808002,1991.00000101
471890309011,5765.00000324
471550802004,1350.00000074
471550802003,1501.00000074
470370128012,851.00000068
470930044024,3006.00000076
470370116001,977.00000210
470930057011,2021.00000109
470370127022,1019.00000032
470370113002,937.00000033
470370114004,1089.00000019
470370113005,974.00000033
470930057042,1712.00000201
470370113004,1095.00000017
470370114003,871.00000024
471859951002,1608.00000073
471859951001,1184.00000144
471550808003,2381.00000143
470370113003,1029.00000035
470930056014,837.00000152
470930056021,1796.00000261
471839684001,1554.00000109
470799693003,1041.00000046
470930044023,1006.00000126
471450308003,869.00000048
470370116004,1031.00000022
470370116003,915.00000048
470370128024,665.00000121
470370117007,880.00000016
470370128025,1233.00000085
470359701002,1993.00000117
470370137004,1256.00000193
470370153003,608.00000032
470419803003,1222.00000177
470930044012,2329.00000093
471550805001,773.00000114
470090113001,2682.00000126
470370117001,725.00000021
470299807003,1076.00000033
470370137001,827.00000114
470370114002,975.00000029
470370155011,3268.00000179
471839682003,792.00000116
470370156091,2749.00000285
470930057041,3099.00000135
470430603001,2166.00000172
470210704004,1865.00000236
470359701003,2624.00000048
471319653001,888.00000034
471550803002,1439.00000069
471839682001,1079.00000055
470930059012,1910.00000357
470930057031,1631.00000059
470370117006,911.00000081
470370118001,1087.00000031
470370130001,2577.00000386
470370117002,879.00000048
470959601002,1180.00000090
470370117003,691.00000068
470370118005,721.00000052
470370126002,505.00000071
470370126001,1283.00000046
470930057032,1299.00000024
471890310002,1495.00000173
470930057012,954.00000052
471550807002,1256.66284888
470930057013,1463.00000265
471450309004,1108.00000063
471450308007,1063.00000078
470370125001,234.00000378
470370117004,1064.00000029
471859951003,1511.00000141
470370116002,1085.00000035
470370140001,807.00000027
470370183002,913.00000127
470370117005,1010.00000051
470430602003,1416.00000228
470370152003,1449.00000071
470370152002,380.00000033
470370121001,637.00000008
471450308004,882.00000036
470370156103,2311.00000307
470370137005,681.00000022
470370121004,706.00000025
471550803001,2668.00000086
470799695001,760.00000042
470370118002,584.00000043
470930057052,4868.00000148
470370156101,1740.00000219
470930057051,1671.00000109
470370152001,352.00000016
470370119002,1054.00000175
470370137003,1407.00000098
471450307001,1313.00000169
470370118004,865.00000032
470370119001,704.00000025
470370121002,753.00000023
470370116005,1149.00000032
470799693001,698.00000066
471550810001,2333.00000143
471839681002,1021.00000012
470370128023,719.00000028
470930058031,2674.00000171
470419803004,1367.00000058
470370122001,1037.00000141
470799695002,1025.00000028
470370152004,490.00000026
470370119003,710.00000029
470359704001,1522.00000137
470370156102,1192.00000033
470930057033,2139.00000306
470370137002,1032.00000021
470419801001,1651.00000215
470370121003,589.00000022
470370120001,939.00000099
470799694003,792.00000033
470370140002,547.00000013
470059630003,977.00000123
470370118003,855.00000059
470370156191,3509.00002142
470930058041,2934.00000123
470370151001,888.00000035
470370128022,952.00000035
470370139001,531.00000034
470370151005,645.00000012
470370140003,1007.00000007
470370155012,375.00000016
470370122003,731.00000013
470370122002,740.00000012
470370136007,2449.00000134
470370151004,949.00000040
470799693002,725.00000024
470370128021,938.00000128
470370139002,1232.00000029
470370138001,760.00000030
470370138002,939.00000037
470799695004,1756.00000073
470370123001,819.00000016
470370136001,1109.00000055
471839684002,1474.00000250
471839682004,3880.00000089
471839681003,854.00000030
471550804002,1408.00000111
470370124001,994.00000035
470370155025,1398.00000027
471890309021,1088.00000132
470370141001,170.00000016
471859950001,1752.00000114
470370155021,412.00000013
470370156111,7273.00000168
471450302015,1105.00000055
471450307004,751.00000109
471839682005,797.00000062
470370150001,974.00000037
470370123002,938.00000024
470799695003,1376.00000066
470090113002,1415.00000128
470090103001,1123.00000225
471319654003,1034.00000099
470359704002,1333.00000072
470370123003,830.00000097
471839681004,1203.00000117
470799694002,678.00000014
470930057053,2547.00000087
470370141003,360.00000005
470370124002,853.00000045
470799694001,632.00000054
470090104001,1646.00000166
470370146001,1293.00000010
470370150003,514.00000067
470799693004,1004.00000038
470370155024,757.00000027
470370124003,1810.00000023
470370155022,1192.00000145
471550807003,1088.00000058
470370151002,1031.00000036
471450308005,744.00000045
470090103005,2087.00000100
470370142001,702.00000039
471319653002,915.00000036
470370149001,560.00000139
470370146003,615.00000015
470930058042,2368.00000112
471890309023,2188.00000148
470959601004,705.00000124
471550810004,1523.00000089
470370141002,0.00000016
470370142003,1019.00000024
470090103003,1625.00000100
470090103004,637.00000063
470930058051,1801.00000123
470370143001,658.00000015
470370150002,1942.00000025
470959601003,1495.00000019
471550810003,529.00000033
470370155023,486.00000017
470370136002,765.00000064
470370156211,3812.00000884
471890310001,1342.00000126
470370144001,1500.00000012
470370142002,510.00000025
471550809001,1379.00000055
471450308006,730.00000023
470370136006,326.00000031
470370147001,242.00000026
470370146002,398.00000020
470930057056,1640.00000484
470930058052,2698.00000091
470370144002,324.00000028
470370133004,722.00000032
470370151003,567.00000040
470370145001,46.00000006
470370147003,63.00000011
470799696002,1111.00000122
470370143002,700.00000029
470370136005,689.00000013
470370143003,589.00000032
470370132001,1226.00000063
470370144003,393.00000081
470370133005,474.00000018
471050601001,1278.00000107
470370136004,542.00000044
471890309024,1661.00000151
471839682006,1775.00000251
470430603002,2094.00000174
470359704003,1998.00000055
470930057054,2142.00000058
470090113004,1436.00000061
470851302001,811.00000130
470370133001,1295.00000025
470799696001,1176.00000097
470370147002,3.00000009
470370133003,900.00000099
470370133007,382.00000012
470370145002,193.00000059
470370148001,711.00000029
470370148003,1512.00000009
470930058062,4755.00000173
470930057055,3854.00000070
471450307005,823.00000034
470370145003,118.00000004
470370136003,980.00000017
470370133006,442.00000019
470370135001,653.00000054
470930058054,1846.00000036
470370159001,24.00000057
470370165001,528.00000048
470370132006,1411.00000080
470959602001,623.25780339
471450302014,951.00000043
470370132002,657.00000045
470370148002,998.00000008
470370166001,1461.00000105
470370160003,356.00000029
471450305001,1228.00000185
470370157003,45.00000395
471550810002,1063.00000072
470370133002,322.00000035
470370158011,1482.00000045
470370163001,917.00000048
470930058043,1836.00000072
470370160001,452.00000029
471450307002,737.00000099
470359703003,2231.00000117
470370162001,860.00000036
470430602004,1234.00000027
470370132005,669.00000025
470370161001,49.00000014
470090103006,903.00000056
470370132003,1066.00000034
470370134004,590.00000044
470370159003,1563.00000026
470370158013,1267.00000151
470370165002,2811.00000056
470930058053,997.00000050
471450302011,1081.00000073
470370160002,427.00000024
470370158014,1991.00000064
470370134001,1147.00000044
470370164001,1373.00000109
470090113005,1464.00000136
471319654002,970.00000075
470370135002,494.00000021
470370181011,929.00000047
470370135003,1019.00000024
470851301001,1449.00000128
470370159002,991.00000096
470370165003,753.00000051
470370166002,779.00000055
470370181013,1890.00000028
470370134002,824.00000118
470059630002,688.00000018
470370158012,2451.00000091
471450307003,954.00000016
470370167002,1685.00000064
471050601003,782.00000055
470090104002,665.00000062
470370134003,1026.00000033
470370161002,808.00000067
471550809004,1547.00000113
470799698001,1235.00000144
470370161004,366.00000029
471550809002,2033.00000101
470370132004,1214.00000014
470370181012,1931.00000098
470370162003,1108.00000031
470370163002,809.00000026
470370158023,1933.00000055
471839684005,1025.00000028
470359705004,2612.00000242
470370165004,1000.00000025
470370165005,169.00000013
470799697001,1107.00000108
470370161003,779.00000018
470370164002,1579.00000053
470370172001,899.00000093
470370163003,690.00000067
471839684004,1033.00000034
470370162002,637.00000066
470370168003,958.00000012
470370162004,852.00000030
471050603001,1249.00000060
471550811005,1342.00000105
470370168002,1058.00000040
470359705001,950.00000042
470930058063,2050.00000090
470359706003,1869.00000116
470370158021,1720.00000072
470090103002,1178.00000058
470370167004,1002.00000083
470370181022,1554.00000049
470799698002,1296.00000055
470370173003,889.00000030
470370183001,1674.00000133
470370167001,1953.00000024
470370158024,1259.00000130
470370170001,1154.00000079
470370170003,1200.00000026
470370182011,842.00000049
471450306004,819.00000132
470370168004,1097.00000030
470370168005,663.00000022
470370170002,663.00000044
470370158022,772.00000067
470359706001,3988.00000131
470370168001,485.00000034
470370181021,787.00000086
470090116011,995.00000087
470359705003,691.00000059
470370172002,708.00000036
470370167003,670.00000030
470370156121,2886.00000189
470370171001,732.00000017
470090103007,1341.00000153
470370169005,829.00000043
470370173001,1764.00000019
470370169001,813.00000054
471450302024,580.00000086
470930058061,1420.00000081
470370171002,732.00000037
470370169004,850.00000040
470370156172,1436.00000179
471859953001,1553.00000162
470370180001,945.00000035
470370157002,1180.00000139
470370169002,885.00000028
470370180004,1306.00000039
471490405001,4202.00000968
470430607001,1779.00000119
470090116012,2309.00000246
470370173002,650.00000069
470370174011,1448.00000033
470370180003,1047.00000048
471050603002,1133.00000051
470370157001,283.00000028
470370169003,1160.00000068
470370181023,491.00000044
470090102001,800.00000066
470359705002,2104.00000045
470370174012,774.00000042
471450306001,739.00000022
471839685003,1626.00000319
470370171003,682.00000083
470059630004,755.00000068
470370181024,719.00000019
470419801002,1529.00000110
470370178004,1980.00000070
470370180005,929.00000017
470370180002,812.00000047
470090109001,1537.00000153
471450302023,1500.00000050
470370156171,1202.00000053
470090113003,1951.00000092
471450306002,1130.00000162
470370185001,935.00000050
470090109005,1016.00000182
471859952002,1518.00000053
470370182012,1202.00000033
470370178001,997.00000024
470090104003,769.00000098
470370178002,1463.00000122
470370156133,2860.00000122
470370178003,637.00000074
471550809003,1527.00000143
471859950003,895.00000082
470370174021,977.00000079
470419802001,1343.00000075
470370175003,1146.00000043
470370175001,690.00000044
470370174022,695.00000045
470370182021,5232.00000269
471839683001,1296.00000265
470370176002,1.00000157
470370176001,0.00000002
471550811001,1004.00000024
470210704001,1791.00000096
470370174025,1193.00000026
470370177001,435.00000016
470359708002,1769.00000214
470370179013,870.00000033
470370179014,892.00000040
470370179011,314.00000034
471450302021,1637.00000130
471859953002,1647.00000038
470370175002,793.00000064
471450302026,985.00000053
471490401001,10994.00000363
470370183003,1350.00000065
470370182031,761.00000034
470370182032,667.00000039
471450306003,833.00000032
470370175004,464.00000008
470370156131,1544.00000280
470430605008,1378.00000192
471450302022,936.00000077
470370177005,1340.00000028
470370190011,2338.00000051
470370174023,937.00000092
470370177002,699.00000038
470370156141,3130.00000093
470370177004,1401.00000115
470370185002,957.00000033
470370177006,1248.00000048
471050603005,1913.00000067
471319653004,927.00000078
470370177003,1116.00000073
471450305003,1032.00000212
470370174024,1507.00000095
470370156181,1007.00000054
470370156184,2700.00000120
470370179012,2271.00000138
470370183004,1453.00000107
470370156122,1673.00000046
470370190015,1407.00000073
470370182013,963.00000064
471050603003,1866.00000143
470090116015,934.00000101
470419803002,1932.00000142
471550811002,920.00000063
471450302025,1068.00000045
470370156162,8111.00000477
470090102002,1091.00000021
470370184013,3317.00000196
470090109004,1050.00000056
471550811004,551.68038389
471319659001,759.00000056
470370179021,1060.00000064
470370179022,3269.00000092
470370185005,830.00000042
471450305004,1143.00000036
470370190014,739.00000105
471450304001,1223.00000067
470370156183,933.00000026
470370156132,868.00000079
470370189011,1226.00000066
470370156123,697.00000027
470210704003,1120.00000121
470090102003,1520.00000163
470370156182,1131.00000024
470370190013,2151.00000050
471050601002,1980.00000167
470370156201,4732.00000138
471450304002,867.00000028
470090116016,857.00000066
471450302013,1363.00000166
470370190012,969.00000097
470090108001,861.00000027
470090114001,1255.00000116
470370190034,900.00000039
471319659002,621.00000232
470370191081,1216.00000151
471450303004,1386.00000085
470370185003,825.00000085
470370185006,734.00000034
470370189013,1201.00000048
470370190031,1249.00000023
470090101001,1091.00000081
470370156151,4528.00000141
470359706002,2412.00000074
470370190032,639.00000135
470370184012,1344.00000050
470090109002,711.00000091
471450305002,574.00000037
470090109003,791.00000036
471859952001,972.00000056
470090110001,2464.00000124
470370185004,1026.00000049
471839683002,1054.00000020
470370156202,1112.00000053
470090108002,826.00000068
470370186021,1200.00000096
470370187001,1074.00000050
471450304007,814.00000044
470370189012,308.00000020
470370186011,1408.00000093
470370190041,1169.00000074
470210704002,1798.00000084
470359707002,1480.00000250
470370190033,1223.00000029
471050603004,1386.00000050
471839685001,1539.00000019
471050602001,1645.00000122
470090102004,1728.00000047
470370156212,3955.00000571
470370190043,1348.00000051
470419802004,2136.00000059
470370189023,995.00000115
470370188015,693.00000052
470370189021,902.00000030
470370184041,4331.00000303
470370189022,606.00000030
470370189033,1839.00000047
470090101002,501.00000094
470430605009,1145.00000151
471859950002,1155.00000184
470359707001,2269.00000092
471450304006,795.00000021
470370187002,1528.00000059
470059631002,1050.00000081
470370186024,705.00000030
470370156161,860.00000062
471319654004,962.00000011
471859954001,1013.00000071
470370191082,1775.00000066
470090108003,1273.00000069
470370190042,1177.00000027
470370188011,863.00000038
471050602006,950.00000109
471450304003,728.00000141
470370189032,771.00000059
470370191093,1790.00000080
470370186022,744.00000033
470090101003,844.00000099
470090107001,1314.00000054
470090110003,1416.00000077
470370189031,3575.00000071
470370188013,1745.00000187
470370189034,858.00000069
470090110002,1211.00000110
470370191091,1632.00000137
470210704005,2958.00000279
471450304005,972.00000016
470430604002,785.00000100
470370191092,1043.00000058
470370184011,1191.00000069
470851301002,1111.00000071
471450302012,1134.00000079
470430603003,1017.00000042
470090107002,722.00000050
470851302002,1030.00000220
470370186012,860.00000151
471859953003,1316.00000120
471859954002,1008.00000014
470370188012,657.00000038
470370188014,715.00000055
471490404031,2901.00000106
471490404011,421.00000291
471550811003,745.00000021
470370191101,1003.00000078
471450303002,1871.00000233
471050602005,2120.00000091
470370184063,1232.00000088
470370191111,3865.00000250
470370191051,662.00000030
470370191102,844.00000068
470090107004,1391.00000028
470090116013,759.00000049
470090107003,1035.00000044
470090116014,1399.00000086
470419802002,1431.00000033
470370184062,3077.00000089
470090116017,1830.00000054
470370186023,1534.00000074
470370184061,1904.00000060
470370191052,2463.00000080
470370191053,876.00000065
470370191054,629.00000051
470370184051,1119.00000033
470959602003,708.29170618
470370191061,3616.00000112
470370191103,1506.00000095
470090112001,941.00000044
470370184071,3574.00000301
470430604003,2781.00000286
470090105001,661.00000048
470959602002,996.00000002
470090112002,2410.00000088
470090105002,694.00000066
470090110004,926.00000082
470370191131,4927.00000186
471050602002,684.00000079
470090114002,1156.00000050
470370191121,2466.00000095
470370187003,613.00000086
471050602003,993.00000026
470370183005,932.00000183
470430605003,998.00000060
471859954003,1507.00000096
470370188021,6001.00000136
471050604001,834.00000053
470090106001,1911.00000047
470430606005,1581.00000128
471050604002,1147.00000171
471839685002,1654.00000299
470370191071,6816.00000480
470370184052,2028.00000084
471050602007,2294.00000349
471050602004,843.00000042
470419802003,1351.00000073
470090110005,1952.00000123
471490405002,3268.00000395
470090105003,738.00000063
471839686004,852.00000525
470430606001,1015.00000052
470430605001,525.00000024
471859952003,1292.00000157
470851303002,1503.00000160
470539672001,784.00000104
471450304004,787.00000094
470090106003,798.00000034
470090105004,508.00000031
470370184053,1211.00000120
471490402001,2424.00000385
471050605002,1203.00000274
470430605002,473.00000053
470430604001,1178.00000054
470090106002,1399.00000083
470851301004,1233.00000063
470370184081,3068.00000107
470090112003,2153.00000176
470090111011,1204.00000075
471050605001,3139.00000180
470159601003,1530.00000094
470090111012,756.00000086
470370191141,1984.00000489
471870504022,5356.00000321
470090111022,2828.00000131
470159601002,1042.00000084
471870503021,2795.00000076
471870503022,1701.00000081
470851301003,1223.00000034
471870502021,1340.00000232
470851303001,893.00000050
471870504021,1755.00000197
471490401002,2207.00000118
470090116021,1379.00000076
470430605004,638.00000035
470430605007,1640.00000079
470430605005,234.00000031
470430606002,510.00000022
471859955001,1614.00000069
471450303003,1517.00000086
471490404032,3369.00000103
470090111021,1488.00000091
471450303001,1399.00000133
470359707003,2274.00000272
470090116018,856.00000070
470430605006,905.00000045
470090114004,1068.48405725
470430607002,2325.00000087
470059634001,1419.00000237
470059631001,1172.00000119
470419801003,1206.00000109
470430606003,688.00000040
471439750001,1276.00000147
470159601001,1052.00000084
470179620003,709.00000212
471050606001,1075.00000078
471490404012,966.00000066
470539661001,809.00000010
471870502022,3480.00000083
470090111013,2407.00000149
471490405003,1498.00000193
471490403011,12178.00000318
471490408031,5008.00000449
470090116024,2637.00000093
471870505021,1521.00000249
471870503012,4047.00000417
470539661003,799.00000123
471490410001,4946.00000505
471050606003,1739.00000236
470851303003,1107.00000027
470430606004,2298.00000115
470179621001,1116.00000175
471870502023,1835.00000241
470539673001,1254.00000113
471870505013,3405.00000362
470090111023,3226.00000172
471870504012,1998.00000234
470179622007,1329.00000099
470459640001,810.00000014
470090114003,1154.00000092
471490404041,2631.00000047
471870503011,1979.00000191
470419801004,1573.00000149
470459640002,896.00000219
471839686003,877.00000020
470090116022,1558.00000039
471839686002,879.00000020
470459640003,2529.00000359
470459647001,645.75932344
470179622003,1029.00000069
470179622006,1385.00000034
470179622005,966.00000032
470090114005,995.00000019
470430606006,982.00000163
471870504011,4533.00000467
471870501001,4004.00000344
471490404042,2188.00000760
471490403012,2210.00000171
471839686001,1321.00000128
470851303004,751.00000026
470851304001,1088.00000181
471439750002,1920.00000180
470090115001,1640.00000054
470090115006,1566.00000050
471050607002,1005.00000172
471870502011,3135.00000140
471870502012,1478.00000127
470851303005,1189.00000117
471050606002,929.00000022
470090116023,1334.00000122
471859955002,1557.00000119
470430604004,2721.00000125
471050605005,1251.00000148
471870502013,6046.00000383
470179622004,729.00000019
470179622002,927.00000027
470459641005,1414.00000106
471490403022,1096.00000062
471490403023,2510.00000077
470430606007,1573.00000104
471490403021,1615.00000137
471050605004,1050.00000055
471870505022,1018.00000209
470059633003,1476.00000032
470059633002,1295.00000062
470179622001,1058.00000279
470090115002,1053.00000101
471050605003,1255.00000093
471759850002,972.00000090
470851305001,659.00000115
470090115005,1497.00000083
470179620004,1089.00000050
471490411003,2685.00000320
470059631003,813.00000033
471050607001,1255.00000157
470851304002,1525.00000127
471870507001,7934.00000295
471490411001,5158.00000181
471870505012,1120.00000100
470090115004,1284.00000133
470539661002,1146.00000014
470539660002,945.00000131
471490403024,1616.00000099
471219601001,1611.00000181
470059633001,1092.00000059
471870506001,6742.00000572
471490409001,2906.00000377
471490408032,4202.00000197
471870501002,1897.00000205
471870505011,2584.00000051
471050604003,2088.00000180
470079530001,1904.00000173
470539660001,1342.00000108
471759852002,1737.00000047
470059634002,1655.00000137
471759852001,1478.00000135
470090115007,1259.92270228
470851305003,1349.00000218
471490408043,1472.00000224
471779902001,1339.00000219
470179620002,863.00000021
471490413001,7640.00000175
471779902002,1209.00000077
471490411002,681.00000257
471870509011,3113.00000214
471779902003,2138.00000120
470079531003,1327.00000322
470539662003,698.00000063
470079532002,2537.00000103
471870509014,1882.00000061
470459641004,1401.00000130
470459640005,1057.00000032
471870510001,4093.00000310
470090115003,1913.00000103
470459640004,1013.00000016
471490406001,1659.00000115
470059634003,1213.00000067
471490408042,1694.00000171
470459641002,2747.00000145
471490413002,2631.00000198
470179623003,957.00000066
470819505001,2177.00000203
471870505023,1180.00000097
471490414001,5120.00000255
470159602001,1509.00000187
471239851003,1429.00000120
470819502003,2098.00000138
470819502002,2173.00000101
471870509012,2937.00000137
471870509013,1775.00000083
471870510002,2053.00000585
471870508001,2763.00000131
470819502001,1903.00000100
471490414002,5864.00000171
470851305002,1008.00000013
470539660003,610.00000010
471870508002,1422.00000090
471439750003,1518.00000049
471779901001,1366.00000044
470539662002,729.00000023
471779901003,1373.00000176
470179620001,932.00000009
470179621002,891.00000141
471870509021,4364.00000194
471239852004,2281.00000230
471439751003,908.00000103
470179620005,1178.00000082
471870509022,4707.00000175
471490417004,1449.00000074
471490417003,963.00000083
470179623002,1393.00000059
471239851002,2290.00000174
471870508003,2270.00000104
471870501003,874.00000085
471490417001,1412.00000112
471490408041,787.00000115
471239850004,1648.00000140
470539663002,1415.00000151
471219601002,1497.00000188
471050607003,0.00000002
470159602002,768.00000040
471490409002,9445.00000226
471490417002,1236.00000033
471490414003,481.00000057
471870506002,468.00000493
470179621003,2023.00000190
471490416001,1552.00000058
471490416003,1024.00000023
470819501001,2676.00000112
470159602004,1193.00000195
470159602003,1450.00000044
470539662004,1310.00000019
471870501004,917.00000098
471490415001,3154.00000074
471490416004,1252.00000051
471490418001,697.00000085
471490418002,1510.00000138
471490416002,1214.00000072
470159602005,1197.00000094
471490421001,2078.00000122
471870509033,1250.00000108
470179621006,886.00000047
470179621005,1373.00000025
470539662001,967.00000051
471490416005,414.00000064
471490406002,651.00000163
471870509031,1898.00000073
471239850001,1801.89459308
471239850003,1292.00000052
470159603001,1335.00000078
471439751001,2046.00000066
471490408044,2691.00000196
470539664005,1351.00000072
471779901002,907.00000127
471870512003,6497.00000185
470179621004,838.00000049
470459643001,824.00000071
471490418003,2049.00000270
471490419002,840.00000041
471490419001,3445.00000100
471490421002,994.00000035
471490421003,3203.00000174
471490420002,2705.00000202
471870512001,1615.00000150
470179623004,1020.00000049
471490406004,1133.00000097
470059632002,1023.00000075
471870512002,1648.00000211
471490412001,3656.00000338
471870511001,1605.00000122
471239850002,1031.00000087
471079701002,2568.00000186
470459645001,1270.00000079
471239854005,1075.00000108
471779902004,1704.00000176
471870509032,2322.00000233
471779903001,1289.00000059
470459642001,2150.00000106
471490420001,2454.00000095
471239852001,670.00000040
470459643003,1642.00000055
470459643004,846.00000136
470539663001,1250.00000116
470179625002,1393.00000145
470059632001,966.00000059
470819501002,1699.00000179
471490409003,3767.00000149
471759850001,1321.00000153
470179623001,950.00000025
471239851004,802.00000058
471050607004,0.00000011
471439751002,1573.00000093
470539664004,872.00000054
471239852002,680.00000009
471239854001,989.00000091
470179623005,725.00000079
471239851001,627.00000017
470539668002,831.00000074
470459642002,1572.00000041
470459643005,725.00000016
471490412002,2507.00000275
471239852003,644.00000012
470459643006,664.00000020
470459645002,816.00000199
470459642003,1011.00000048
470459641001,843.00000024
470459641003,719.00000225
471490408021,2600.00000151
471079701001,2000.00000136
470459643002,1040.00000024
471239851005,2085.00000103
471779904002,1344.00000167
470459644004,1229.00000068
470079532001,1559.00000172
470539667003,625.00000075
470459642004,815.00000025
471439752001,1669.00000126
471779903002,1244.00000116
470819503001,1631.00000211
470459644001,2353.00000084
471490408022,2505.00000144
470459644002,939.00000057
470459644003,1244.00000111
471779904001,1905.00000033
470459644005,1431.00000152
470159603002,1750.00000073
471490407001,3955.00000225
471779905002,1783.00000099
471779905001,965.00000059
470459646001,1298.00000087
470079531001,1066.00000024
471870511003,1736.00000119
470539667006,957.00000030
471870511002,1546.00000123
471190101001,1169.00000103
471219602001,1657.00000118
471779906001,660.00000053
471490406003,738.00000061
471779909001,1048.00000115
471239853001,1051.00000073
470339612002,1087.00000135
470539667002,1201.00000048
470539664001,1076.00000115
471239854002,1647.00000140
471779906002,1367.00000143
471239854004,1336.00000034
470539667001,975.00000016
470539667005,1665.00000171
471779905003,869.00000067
471779905004,1191.00000034
471779904003,957.00000030
471779907003,2224.00000185
470459646002,1335.00000169
471779904004,1224.00000043
470539667004,832.00000115
470179625001,974.00000033
470179624002,1224.00000093
470819503002,921.00000046
470819503003,2013.00000054
470179624001,1518.00000157
470079531002,1330.00000037
470539664003,1099.00000055
471779907002,987.00000052
471079701003,1376.00000140
471239853002,1144.00000076
471439752002,1619.00000252
471779906003,902.00000084
471779907001,1192.00000048
471190102001,3122.00000260
470539665001,867.00000104
471079701005,2444.00000241
471779906004,969.00000044
470539664002,753.00000023
471239853004,818.00000036
470339612001,772.00000032
471239855002,1404.38739461
470819504001,985.00000263
471490407002,1926.00000104
471490407003,1576.00000140
470539665002,832.00000027
471239853003,949.00000132
471190102002,1371.00000031
470539666002,749.00000066
471190101002,846.00000039
471779908002,2242.00000216
471779908001,2006.00000171
470319703001,1559.00000142
470539665006,1085.00000517
470539665003,952.00000043
471359901002,2069.00000123
471239854003,1998.00000102
471439753001,812.00000075
470819503004,1521.00000056
